code,idx,date,close
000008.XSHE,6.0,2019-11-29,3.5
000008.XSHE,7.0,2019-12-31,3.62
000008.XSHE,8.0,2020-01-23,3.41
000008.XSHE,9.0,2020-02-28,3.11
000008.XSHE,10.0,2020-03-31,3.13
000008.XSHE,11.0,2020-04-30,3.17
000009.XSHE,0.0,2019-05-31,4.81
000009.XSHE,1.0,2019-06-28,4.75
000009.XSHE,2.0,2019-07-31,4.68
000009.XSHE,3.0,2019-08-30,4.6
000009.XSHE,4.0,2019-09-30,4.41
000009.XSHE,5.0,2019-10-31,4.56
000009.XSHE,6.0,2019-11-29,4.47
000009.XSHE,7.0,2019-12-31,6.19
000009.XSHE,8.0,2020-01-23,6.48
000009.XSHE,9.0,2020-02-28,7.41
000009.XSHE,10.0,2020-03-31,5.88
000009.XSHE,11.0,2020-04-30,6.56
000010.XSHE,0.0,2019-05-31,3.43
000010.XSHE,1.0,2019-06-28,3.31
000010.XSHE,2.0,2019-07-31,3.65
000010.XSHE,3.0,2019-08-30,3.37
000010.XSHE,4.0,2019-09-30,3.36
000010.XSHE,5.0,2019-10-31,3.54
000010.XSHE,6.0,2019-11-29,3.3
000010.XSHE,7.0,2019-12-31,3.4
000010.XSHE,8.0,2020-01-23,3.71
000010.XSHE,9.0,2020-02-28,3.46
000010.XSHE,10.0,2020-03-31,3.5
000010.XSHE,11.0,2020-04-30,4.04
000011.XSHE,0.0,2019-05-31,9.18
000011.XSHE,1.0,2019-06-28,9.17
000011.XSHE,2.0,2019-07-31,9.4
000011.XSHE,3.0,2019-08-30,9.67
000011.XSHE,4.0,2019-09-30,9.21
000011.XSHE,5.0,2019-10-31,8.7
000011.XSHE,6.0,2019-11-29,8.66
000011.XSHE,7.0,2019-12-31,9.04
000011.XSHE,8.0,2020-01-23,8.47
000011.XSHE,9.0,2020-02-28,7.33
000011.XSHE,10.0,2020-03-31,7.98
000011.XSHE,11.0,2020-04-30,8.71
000012.XSHE,0.0,2019-05-31,4.19
000012.XSHE,1.0,2019-06-28,4.16
000012.XSHE,2.0,2019-07-31,4.2
000012.XSHE,3.0,2019-08-30,4.16
000012.XSHE,4.0,2019-09-30,4.22
000012.XSHE,5.0,2019-10-31,4.33
000012.XSHE,6.0,2019-11-29,4.37
000012.XSHE,7.0,2019-12-31,5.01
000012.XSHE,8.0,2020-01-23,4.6
000012.XSHE,9.0,2020-02-28,5.06
000012.XSHE,10.0,2020-03-31,4.39
000012.XSHE,11.0,2020-04-30,4.47
000014.XSHE,0.0,2019-05-31,9.64
000014.XSHE,1.0,2019-06-28,9.63
000014.XSHE,2.0,2019-07-31,9.34
000014.XSHE,3.0,2019-08-30,9.72
000014.XSHE,4.0,2019-09-30,9.4
000014.XSHE,5.0,2019-10-31,8.9
000014.XSHE,6.0,2019-11-29,8.74
000014.XSHE,7.0,2019-12-31,9.31
000014.XSHE,8.0,2020-01-23,9.12
000014.XSHE,9.0,2020-02-28,8.16
000014.XSHE,10.0,2020-03-31,7.82
000014.XSHE,11.0,2020-04-30,8.29
000016.XSHE,0.0,2019-05-31,4.23
000016.XSHE,1.0,2019-06-28,4.1
000016.XSHE,2.0,2019-07-31,4.23
000016.XSHE,3.0,2019-08-30,4.4
000016.XSHE,4.0,2019-09-30,4.2
000016.XSHE,5.0,2019-10-31,4.08
000016.XSHE,6.0,2019-11-29,4.03
000016.XSHE,7.0,2019-12-31,4.37
000016.XSHE,8.0,2020-01-23,5.21
000016.XSHE,9.0,2020-02-28,9.66
000016.XSHE,10.0,2020-03-31,8.35
000016.XSHE,11.0,2020-04-30,7.51
000017.XSHE,0.0,2019-05-31,4.43
000017.XSHE,1.0,2019-06-28,4.47
000017.XSHE,2.0,2019-07-31,4.29
000017.XSHE,3.0,2019-08-30,5.63
000017.XSHE,4.0,2019-09-30,4.77
000017.XSHE,5.0,2019-10-31,4.31
000017.XSHE,6.0,2019-11-29,4.26
000017.XSHE,7.0,2019-12-31,4.52
000017.XSHE,8.0,2020-01-23,4.0
000017.XSHE,9.0,2020-02-28,3.7
000017.XSHE,10.0,2020-03-31,3.55
000017.XSHE,11.0,2020-04-30,3.18
000019.XSHE,0.0,2019-05-31,7.15
000019.XSHE,1.0,2019-06-28,7.15
000019.XSHE,2.0,2019-07-31,6.71
000019.XSHE,3.0,2019-08-30,6.47
000019.XSHE,4.0,2019-09-30,6.11
000019.XSHE,5.0,2019-10-31,6.08
000019.XSHE,6.0,2019-11-29,5.85
000019.XSHE,7.0,2019-12-31,6.08
000019.XSHE,8.0,2020-01-23,5.87
000019.XSHE,9.0,2020-02-28,6.09
000019.XSHE,10.0,2020-03-31,7.84
000019.XSHE,11.0,2020-04-30,9.12
000020.XSHE,0.0,2019-05-31,11.19
000020.XSHE,1.0,2019-06-28,10.92
000020.XSHE,2.0,2019-07-31,10.48
000020.XSHE,3.0,2019-08-30,11.04
000020.XSHE,4.0,2019-09-30,11.07
000020.XSHE,5.0,2019-10-31,10.67
000020.XSHE,6.0,2019-11-29,10.23
000020.XSHE,7.0,2019-12-31,10.67
000020.XSHE,8.0,2020-01-23,10.22
000020.XSHE,9.0,2020-02-28,9.7
000020.XSHE,10.0,2020-03-31,9.07
000020.XSHE,11.0,2020-04-30,9.04
000021.XSHE,0.0,2019-05-31,8.94
000021.XSHE,1.0,2019-06-28,8.13
000021.XSHE,2.0,2019-07-31,8.16
000021.XSHE,3.0,2019-08-30,10.86
000021.XSHE,4.0,2019-09-30,11.13
000021.XSHE,5.0,2019-10-31,10.17
000021.XSHE,6.0,2019-11-29,9.57
000021.XSHE,7.0,2019-12-31,12.18
000021.XSHE,8.0,2020-01-23,14.91
000021.XSHE,9.0,2020-02-28,17.41
000021.XSHE,10.0,2020-03-31,17.2
000021.XSHE,11.0,2020-04-30,20.3
000023.XSHE,0.0,2019-05-31,13.19
000023.XSHE,1.0,2019-06-28,12.7
000023.XSHE,2.0,2019-07-31,13.37
000023.XSHE,3.0,2019-08-30,13.55
000023.XSHE,4.0,2019-09-30,13.35
000023.XSHE,5.0,2019-10-31,13.46
000023.XSHE,6.0,2019-11-29,12.2
000023.XSHE,7.0,2019-12-31,13.02
000023.XSHE,8.0,2020-01-23,12.35
000023.XSHE,9.0,2020-02-28,11.4
000023.XSHE,10.0,2020-03-31,14.36
000023.XSHE,11.0,2020-04-30,15.95
000025.XSHE,0.0,2019-05-31,20.65
000025.XSHE,1.0,2019-06-28,20.17
000025.XSHE,2.0,2019-07-31,19.15
000025.XSHE,3.0,2019-08-30,21.1
000025.XSHE,4.0,2019-09-30,20.24
000025.XSHE,5.0,2019-10-31,20.48
000025.XSHE,6.0,2019-11-29,19.86
000025.XSHE,7.0,2019-12-31,21.15
000025.XSHE,8.0,2020-01-23,20.0
000025.XSHE,9.0,2020-02-28,19.13
000025.XSHE,10.0,2020-03-31,17.72
000025.XSHE,11.0,2020-04-30,17.7
000026.XSHE,0.0,2019-05-31,7.67
000026.XSHE,1.0,2019-06-28,7.55
000026.XSHE,2.0,2019-07-31,7.17
000026.XSHE,3.0,2019-08-30,7.86
000026.XSHE,4.0,2019-09-30,7.72
000026.XSHE,5.0,2019-10-31,7.86
000026.XSHE,6.0,2019-11-29,8.44
000026.XSHE,7.0,2019-12-31,11.09
000026.XSHE,8.0,2020-01-23,10.3
000026.XSHE,9.0,2020-02-28,8.99
000026.XSHE,10.0,2020-03-31,8.49
000026.XSHE,11.0,2020-04-30,8.41
000027.XSHE,0.0,2019-05-31,5.9
000027.XSHE,1.0,2019-06-28,6.2
000027.XSHE,2.0,2019-07-31,5.91
000027.XSHE,3.0,2019-08-30,5.9
000027.XSHE,4.0,2019-09-30,5.78
000027.XSHE,5.0,2019-10-31,6.11
000027.XSHE,6.0,2019-11-29,6.02
000027.XSHE,7.0,2019-12-31,6.21
000027.XSHE,8.0,2020-01-23,5.91
000027.XSHE,9.0,2020-02-28,5.43
000027.XSHE,10.0,2020-03-31,5.38
000027.XSHE,11.0,2020-04-30,5.49
000028.XSHE,0.0,2019-05-31,42.39
000028.XSHE,1.0,2019-06-28,41.83
000028.XSHE,2.0,2019-07-31,41.5
000028.XSHE,3.0,2019-08-30,47.56
000028.XSHE,4.0,2019-09-30,43.49
000028.XSHE,5.0,2019-10-31,46.58
000028.XSHE,6.0,2019-11-29,43.61
000028.XSHE,7.0,2019-12-31,45.36
000028.XSHE,8.0,2020-01-23,49.48
000028.XSHE,9.0,2020-02-28,43.6
000028.XSHE,10.0,2020-03-31,39.95
000028.XSHE,11.0,2020-04-30,41.28
000029.XSHE,0.0,2015-10-30,13.39
000029.XSHE,1.0,2015-11-30,13.74
000029.XSHE,2.0,2015-12-31,12.92
000029.XSHE,3.0,2016-01-29,9.36
000029.XSHE,4.0,2016-02-29,8.89
000029.XSHE,5.0,2016-03-31,11.42
000029.XSHE,6.0,2016-04-29,11.03
000029.XSHE,7.0,2016-05-31,10.23
000029.XSHE,8.0,2016-06-30,10.4
000029.XSHE,9.0,2016-07-29,10.35
000029.XSHE,10.0,2016-08-31,11.38
000029.XSHE,11.0,2016-09-13,11.17
000030.XSHE,0.0,2019-05-31,4.79
000030.XSHE,1.0,2019-06-28,4.67
000030.XSHE,2.0,2019-07-31,4.68
000030.XSHE,3.0,2019-08-30,4.53
000030.XSHE,4.0,2019-09-30,4.69
000030.XSHE,5.0,2019-10-31,4.54
000030.XSHE,6.0,2019-11-29,4.62
000030.XSHE,7.0,2019-12-31,4.76
000030.XSHE,8.0,2020-01-23,4.67
000030.XSHE,9.0,2020-02-28,5.83
000030.XSHE,10.0,2020-03-31,5.4
000030.XSHE,11.0,2020-04-30,4.7
000031.XSHE,0.0,2019-05-31,6.16
000031.XSHE,1.0,2019-06-28,6.42
000031.XSHE,2.0,2019-07-31,7.15
000031.XSHE,3.0,2019-08-30,6.36
000031.XSHE,4.0,2019-09-30,6.77
000031.XSHE,5.0,2019-10-31,7.68
000031.XSHE,6.0,2019-11-29,6.89
000031.XSHE,7.0,2019-12-31,7.18
000031.XSHE,8.0,2020-01-23,6.34
000031.XSHE,9.0,2020-02-28,5.58
000031.XSHE,10.0,2020-03-31,5.38
000031.XSHE,11.0,2020-04-30,5.39
000032.XSHE,0.0,2019-05-31,9.01
000032.XSHE,1.0,2019-06-28,9.93
000032.XSHE,2.0,2019-07-31,9.47
000032.XSHE,3.0,2019-08-30,10.23
000032.XSHE,4.0,2019-09-30,11.37
000032.XSHE,5.0,2019-10-31,13.47
000032.XSHE,6.0,2019-11-29,13.01
000032.XSHE,7.0,2019-12-31,14.2
000032.XSHE,8.0,2020-01-23,14.48
000032.XSHE,9.0,2020-02-28,18.06
000032.XSHE,10.0,2020-03-31,14.45
000032.XSHE,11.0,2020-04-30,18.01
000034.XSHE,0.0,2019-05-31,12.67
000034.XSHE,1.0,2019-06-28,12.78
000034.XSHE,2.0,2019-07-31,13.27
000034.XSHE,3.0,2019-08-30,13.86
000034.XSHE,4.0,2019-09-30,15.69
000034.XSHE,5.0,2019-10-31,15.66
000034.XSHE,6.0,2019-11-29,16.46
000034.XSHE,7.0,2019-12-31,19.67
000034.XSHE,8.0,2020-01-23,22.55
000034.XSHE,9.0,2020-02-28,25.6
000034.XSHE,10.0,2020-03-31,24.9
000034.XSHE,11.0,2020-04-30,24.82
000035.XSHE,0.0,2019-05-31,4.36
000035.XSHE,1.0,2019-06-28,6.0
000035.XSHE,2.0,2019-07-31,5.19
000035.XSHE,3.0,2019-08-30,5.73
000035.XSHE,4.0,2019-09-30,5.68
000035.XSHE,5.0,2019-10-31,6.26
000035.XSHE,6.0,2019-11-29,6.37
000035.XSHE,7.0,2019-12-31,6.17
000035.XSHE,8.0,2020-01-23,5.54
000035.XSHE,9.0,2020-02-28,5.12
000035.XSHE,10.0,2020-03-31,4.62
000035.XSHE,11.0,2020-04-30,5.04
000036.XSHE,0.0,2019-05-31,5.14
000036.XSHE,1.0,2019-06-28,5.11
000036.XSHE,2.0,2019-07-31,4.83
000036.XSHE,3.0,2019-08-30,4.47
000036.XSHE,4.0,2019-09-30,4.14
000036.XSHE,5.0,2019-10-31,4.0
000036.XSHE,6.0,2019-11-29,3.93
000036.XSHE,7.0,2019-12-31,4.31
000036.XSHE,8.0,2020-01-23,3.93
000036.XSHE,9.0,2020-02-28,3.53
000036.XSHE,10.0,2020-03-31,3.37
000036.XSHE,11.0,2020-04-30,3.97
000037.XSHE,0.0,2019-05-31,10.01
000037.XSHE,1.0,2019-06-28,13.19
000037.XSHE,2.0,2019-07-31,13.2
000037.XSHE,3.0,2019-08-30,13.75
000037.XSHE,4.0,2019-09-30,13.69
000037.XSHE,5.0,2019-10-31,13.11
000037.XSHE,6.0,2019-11-29,11.51
000037.XSHE,7.0,2019-12-31,12.52
000037.XSHE,8.0,2020-01-23,11.43
000037.XSHE,9.0,2020-02-28,10.07
000037.XSHE,10.0,2020-03-31,11.17
000037.XSHE,11.0,2020-04-30,11.83
000038.XSHE,0.0,2019-05-31,8.22
000038.XSHE,1.0,2019-06-28,7.05
000038.XSHE,2.0,2019-07-31,7.86
000038.XSHE,3.0,2019-08-30,15.18
000038.XSHE,4.0,2019-09-30,12.1
000038.XSHE,5.0,2019-10-31,10.7
000038.XSHE,6.0,2019-11-29,12.05
000038.XSHE,7.0,2019-12-31,11.85
000038.XSHE,8.0,2020-01-23,10.84
000038.XSHE,9.0,2020-02-28,9.3
000038.XSHE,10.0,2020-03-31,8.5
000038.XSHE,11.0,2020-04-30,10.05
000039.XSHE,0.0,2019-05-31,9.93
000039.XSHE,1.0,2019-06-28,10.68
000039.XSHE,2.0,2019-07-31,10.35
000039.XSHE,3.0,2019-08-30,9.93
000039.XSHE,4.0,2019-09-30,10.18
000039.XSHE,5.0,2019-10-31,9.7
000039.XSHE,6.0,2019-11-29,9.64
000039.XSHE,7.0,2019-12-31,9.82
000039.XSHE,8.0,2020-01-23,9.17
000039.XSHE,9.0,2020-02-28,8.0
000039.XSHE,10.0,2020-03-31,7.71
000039.XSHE,11.0,2020-04-30,7.43
000040.XSHE,0.0,2019-05-31,6.64
000040.XSHE,1.0,2019-06-28,6.57
000040.XSHE,2.0,2019-07-31,5.54
000040.XSHE,3.0,2019-08-30,5.1
000040.XSHE,4.0,2019-09-30,5.07
000040.XSHE,5.0,2019-10-31,4.81
000040.XSHE,6.0,2019-11-27,3.72
000040.XSHE,7.0,2019-12-31,4.18
000040.XSHE,8.0,2020-01-23,3.65
000040.XSHE,9.0,2020-02-28,3.47
000040.XSHE,10.0,2020-03-31,3.31
000040.XSHE,11.0,2020-04-30,3.05
000042.XSHE,0.0,2019-05-31,9.97
000042.XSHE,1.0,2019-06-28,9.93
000042.XSHE,2.0,2019-07-31,9.37
000042.XSHE,3.0,2019-08-30,9.37
000042.XSHE,4.0,2019-09-30,9.24
000042.XSHE,5.0,2019-10-31,9.93
000042.XSHE,6.0,2019-11-29,10.2
000042.XSHE,7.0,2019-12-31,10.86
000042.XSHE,8.0,2020-01-23,9.92
000042.XSHE,9.0,2020-02-28,9.42
000042.XSHE,10.0,2020-03-31,9.17
000042.XSHE,11.0,2020-04-30,9.45
000045.XSHE,0.0,2019-05-31,6.9
000045.XSHE,1.0,2019-06-28,7.05
000045.XSHE,2.0,2019-07-31,6.81
000045.XSHE,3.0,2019-08-30,7.45
000045.XSHE,4.0,2019-09-30,7.27
000045.XSHE,5.0,2019-10-31,6.85
000045.XSHE,6.0,2019-11-29,7.1
000045.XSHE,7.0,2019-12-31,7.45
000045.XSHE,8.0,2020-01-23,7.31
000045.XSHE,9.0,2020-02-28,7.73
000045.XSHE,10.0,2020-03-31,6.86
000045.XSHE,11.0,2020-04-30,6.71
000046.XSHE,0.0,2019-05-31,6.26
000046.XSHE,1.0,2019-06-28,5.44
000046.XSHE,2.0,2019-07-31,5.07
000046.XSHE,3.0,2019-08-30,4.36
000046.XSHE,4.0,2019-09-30,4.32
000046.XSHE,5.0,2019-10-31,4.38
000046.XSHE,6.0,2019-11-29,4.23
000046.XSHE,7.0,2019-12-31,4.55
000046.XSHE,8.0,2020-01-23,4.57
000046.XSHE,9.0,2020-02-28,4.22
000046.XSHE,10.0,2020-03-31,3.95
000046.XSHE,11.0,2020-04-30,3.5
000048.XSHE,0.0,2019-05-31,18.84
000048.XSHE,1.0,2019-06-28,19.24
000048.XSHE,2.0,2019-07-31,18.19
000048.XSHE,3.0,2019-08-30,23.4
000048.XSHE,4.0,2019-09-30,24.56
000048.XSHE,5.0,2019-10-31,23.54
000048.XSHE,6.0,2019-11-29,21.49
000048.XSHE,7.0,2019-12-31,21.63
000048.XSHE,8.0,2020-01-23,21.94
000048.XSHE,9.0,2020-02-28,21.78
000048.XSHE,10.0,2020-03-31,23.45
000048.XSHE,11.0,2020-04-30,25.01
000049.XSHE,0.0,2019-05-31,25.55
000049.XSHE,1.0,2019-06-28,26.03
000049.XSHE,2.0,2019-07-31,33.35
000049.XSHE,3.0,2019-08-30,36.83
000049.XSHE,4.0,2019-09-30,40.75
000049.XSHE,5.0,2019-10-31,37.5
000049.XSHE,6.0,2019-11-29,37.21
000049.XSHE,7.0,2019-12-31,40.74
000049.XSHE,8.0,2020-01-23,46.5
000049.XSHE,9.0,2020-02-28,44.39
000049.XSHE,10.0,2020-03-31,34.1
000049.XSHE,11.0,2020-04-30,37.1
000050.XSHE,0.0,2019-05-31,13.47
000050.XSHE,1.0,2019-06-28,13.36
000050.XSHE,2.0,2019-07-31,14.59
000050.XSHE,3.0,2019-08-30,13.46
000050.XSHE,4.0,2019-09-30,13.74
000050.XSHE,5.0,2019-10-31,13.7
000050.XSHE,6.0,2019-11-29,15.24
000050.XSHE,7.0,2019-12-31,16.19
000050.XSHE,8.0,2020-01-23,16.44
000050.XSHE,9.0,2020-02-28,16.1
000050.XSHE,10.0,2020-03-31,13.25
000050.XSHE,11.0,2020-04-30,14.1
000055.XSHE,0.0,2019-05-31,5.41
000055.XSHE,1.0,2019-06-28,5.12
000055.XSHE,2.0,2019-07-31,4.96
000055.XSHE,3.0,2019-08-30,4.97
000055.XSHE,4.0,2019-09-30,4.69
000055.XSHE,5.0,2019-10-31,4.45
000055.XSHE,6.0,2019-11-29,4.43
000055.XSHE,7.0,2019-12-31,4.83
000055.XSHE,8.0,2020-01-23,4.45
000055.XSHE,9.0,2020-02-28,4.16
000055.XSHE,10.0,2020-03-31,4.06
000055.XSHE,11.0,2020-04-30,4.38
000056.XSHE,0.0,2019-05-31,4.58
000056.XSHE,1.0,2019-06-28,4.34
000056.XSHE,2.0,2019-07-31,4.03
000056.XSHE,3.0,2019-08-30,5.66
000056.XSHE,4.0,2019-09-30,4.59
000056.XSHE,5.0,2019-10-31,4.14
000056.XSHE,6.0,2019-11-29,4.02
000056.XSHE,7.0,2019-12-31,4.14
000056.XSHE,8.0,2020-01-23,3.96
000056.XSHE,9.0,2020-02-28,3.54
000056.XSHE,10.0,2020-03-31,3.36
000056.XSHE,11.0,2020-04-30,3.39
000058.XSHE,0.0,2019-05-31,6.13
000058.XSHE,1.0,2019-06-28,5.57
000058.XSHE,2.0,2019-07-31,5.21
000058.XSHE,3.0,2019-08-30,9.96
000058.XSHE,4.0,2019-09-30,8.29
000058.XSHE,5.0,2019-10-31,7.15
000058.XSHE,6.0,2019-11-29,7.4
000058.XSHE,7.0,2019-12-31,7.35
000058.XSHE,8.0,2020-01-23,7.26
000058.XSHE,9.0,2020-02-28,6.38
000058.XSHE,10.0,2020-03-31,6.15
000058.XSHE,11.0,2020-04-30,6.31
000059.XSHE,0.0,2019-05-31,6.11
000059.XSHE,1.0,2019-06-28,6.11
000059.XSHE,2.0,2019-07-31,6.03
000059.XSHE,3.0,2019-08-30,5.45
000059.XSHE,4.0,2019-09-30,5.48
000059.XSHE,5.0,2019-10-31,5.47
000059.XSHE,6.0,2019-11-29,5.5
000059.XSHE,7.0,2019-12-31,5.81
000059.XSHE,8.0,2020-01-23,5.56
000059.XSHE,9.0,2020-02-28,5.7
000059.XSHE,10.0,2020-03-31,5.37
000059.XSHE,11.0,2020-04-30,4.64
000060.XSHE,0.0,2019-05-31,4.75
000060.XSHE,1.0,2019-06-28,4.6
000060.XSHE,2.0,2019-07-31,4.27
000060.XSHE,3.0,2019-08-30,4.02
000060.XSHE,4.0,2019-09-30,3.96
000060.XSHE,5.0,2019-10-31,3.94
000060.XSHE,6.0,2019-11-29,3.9
000060.XSHE,7.0,2019-12-31,4.22
000060.XSHE,8.0,2020-01-23,3.98
000060.XSHE,9.0,2020-02-28,3.63
000060.XSHE,10.0,2020-03-31,3.49
000060.XSHE,11.0,2020-04-30,3.42
000061.XSHE,0.0,2019-05-31,5.57
000061.XSHE,1.0,2019-06-28,5.42
000061.XSHE,2.0,2019-07-31,5.4
000061.XSHE,3.0,2019-08-30,5.4
000061.XSHE,4.0,2019-09-30,5.21
000061.XSHE,5.0,2019-10-31,5.37
000061.XSHE,6.0,2019-11-29,5.35
000061.XSHE,7.0,2019-12-31,5.59
000061.XSHE,8.0,2020-01-23,5.21
000061.XSHE,9.0,2020-02-28,6.46
000061.XSHE,10.0,2020-03-31,7.24
000061.XSHE,11.0,2020-04-30,7.72
000062.XSHE,0.0,2019-05-27,14.22
000062.XSHE,1.0,2019-06-28,13.13
000062.XSHE,2.0,2019-07-31,13.12
000062.XSHE,3.0,2019-08-30,13.46
000062.XSHE,4.0,2019-09-30,14.29
000062.XSHE,5.0,2019-10-31,13.7
000062.XSHE,6.0,2019-11-29,13.11
000062.XSHE,7.0,2019-12-31,14.07
000062.XSHE,8.0,2020-01-23,13.8
000062.XSHE,9.0,2020-02-28,12.75
000062.XSHE,10.0,2020-03-31,11.79
000062.XSHE,11.0,2020-04-30,12.44
000063.XSHE,0.0,2019-05-31,28.76
000063.XSHE,1.0,2019-06-28,32.53
000063.XSHE,2.0,2019-07-31,32.92
000063.XSHE,3.0,2019-08-30,28.81
000063.XSHE,4.0,2019-09-30,32.01
000063.XSHE,5.0,2019-10-31,33.4
000063.XSHE,6.0,2019-11-29,30.71
000063.XSHE,7.0,2019-12-31,35.39
000063.XSHE,8.0,2020-01-23,39.17
000063.XSHE,9.0,2020-02-28,50.0
000063.XSHE,10.0,2020-03-31,42.8
000063.XSHE,11.0,2020-04-30,41.09
000065.XSHE,0.0,2019-05-31,8.88
000065.XSHE,1.0,2019-06-28,8.73
000065.XSHE,2.0,2019-07-31,8.41
000065.XSHE,3.0,2019-08-30,8.59
000065.XSHE,4.0,2019-09-30,8.51
000065.XSHE,5.0,2019-10-31,8.27
000065.XSHE,6.0,2019-11-29,7.96
000065.XSHE,7.0,2019-12-31,8.65
000065.XSHE,8.0,2020-01-23,8.1
000065.XSHE,9.0,2020-02-28,7.67
000065.XSHE,10.0,2020-03-31,7.21
000065.XSHE,11.0,2020-04-30,7.68
000066.XSHE,0.0,2019-05-31,9.73
000066.XSHE,1.0,2019-06-28,10.23
000066.XSHE,2.0,2019-07-31,9.49
000066.XSHE,3.0,2019-08-30,10.66
000066.XSHE,4.0,2019-09-30,12.9
000066.XSHE,5.0,2019-10-31,14.48
000066.XSHE,6.0,2019-11-29,14.85
000066.XSHE,7.0,2019-12-31,15.56
000066.XSHE,8.0,2020-01-23,14.18
000066.XSHE,9.0,2020-02-28,13.99
000066.XSHE,10.0,2020-03-31,11.94
000066.XSHE,11.0,2020-04-30,11.83
000068.XSHE,0.0,2019-05-31,4.6
000068.XSHE,1.0,2019-06-28,4.2
000068.XSHE,2.0,2019-07-31,3.61
000068.XSHE,3.0,2019-08-30,5.26
000068.XSHE,4.0,2019-09-30,4.06
000068.XSHE,5.0,2019-10-31,4.11
000068.XSHE,6.0,2019-11-29,3.82
000068.XSHE,7.0,2019-12-31,4.17
000068.XSHE,8.0,2020-01-23,3.83
000068.XSHE,9.0,2020-02-28,3.39
000068.XSHE,10.0,2020-03-31,3.06
000068.XSHE,11.0,2020-04-30,3.43
000069.XSHE,0.0,2019-05-31,6.82
000069.XSHE,1.0,2019-06-28,6.95
000069.XSHE,2.0,2019-07-31,7.21
000069.XSHE,3.0,2019-08-30,6.81
000069.XSHE,4.0,2019-09-30,7.03
000069.XSHE,5.0,2019-10-31,7.04
000069.XSHE,6.0,2019-11-29,6.89
000069.XSHE,7.0,2019-12-31,7.79
000069.XSHE,8.0,2020-01-23,7.08
000069.XSHE,9.0,2020-02-28,6.53
000069.XSHE,10.0,2020-03-31,6.39
000069.XSHE,11.0,2020-04-30,6.52
000070.XSHE,0.0,2019-05-31,12.28
000070.XSHE,1.0,2019-06-28,12.23
000070.XSHE,2.0,2019-07-31,10.64
000070.XSHE,3.0,2019-08-30,11.93
000070.XSHE,4.0,2019-09-30,12.07
000070.XSHE,5.0,2019-10-31,10.61
000070.XSHE,6.0,2019-11-29,10.32
000070.XSHE,7.0,2019-12-31,10.85
000070.XSHE,8.0,2020-01-23,10.37
000070.XSHE,9.0,2020-02-28,10.07
000070.XSHE,10.0,2020-03-31,9.13
000070.XSHE,11.0,2020-04-30,9.15
000078.XSHE,0.0,2019-05-31,3.84
000078.XSHE,1.0,2019-06-28,3.46
000078.XSHE,2.0,2019-07-31,3.4
000078.XSHE,3.0,2019-08-30,3.42
000078.XSHE,4.0,2019-09-30,3.32
000078.XSHE,5.0,2019-10-31,3.34
000078.XSHE,6.0,2019-11-29,3.24
000078.XSHE,7.0,2019-12-31,3.73
000078.XSHE,8.0,2020-01-23,4.82
000078.XSHE,9.0,2020-02-28,5.9
000078.XSHE,10.0,2020-03-31,4.57
000078.XSHE,11.0,2020-04-30,4.18
000088.XSHE,0.0,2019-05-31,5.4
000088.XSHE,1.0,2019-06-28,5.46
000088.XSHE,2.0,2019-07-31,5.45
000088.XSHE,3.0,2019-08-30,6.12
000088.XSHE,4.0,2019-09-30,5.87
000088.XSHE,5.0,2019-10-31,5.68
000088.XSHE,6.0,2019-11-29,5.37
000088.XSHE,7.0,2019-12-31,5.63
000088.XSHE,8.0,2020-01-23,5.31
000088.XSHE,9.0,2020-02-28,4.62
000088.XSHE,10.0,2020-03-31,4.43
000088.XSHE,11.0,2020-04-30,4.44
000089.XSHE,0.0,2019-05-31,8.36
000089.XSHE,1.0,2019-06-28,8.81
000089.XSHE,2.0,2019-07-31,9.33
000089.XSHE,3.0,2019-08-30,10.43
000089.XSHE,4.0,2019-09-30,11.01
000089.XSHE,5.0,2019-10-31,9.61
000089.XSHE,6.0,2019-11-29,9.44
000089.XSHE,7.0,2019-12-31,9.77
000089.XSHE,8.0,2020-01-23,9.03
000089.XSHE,9.0,2020-02-28,8.07
000089.XSHE,10.0,2020-03-31,7.64
000089.XSHE,11.0,2020-04-30,8.25
000090.XSHE,0.0,2019-05-31,4.55
000090.XSHE,1.0,2019-06-28,4.64
000090.XSHE,2.0,2019-07-31,5.31
000090.XSHE,3.0,2019-08-30,5.23
000090.XSHE,4.0,2019-09-30,4.84
000090.XSHE,5.0,2019-10-25,4.97
000090.XSHE,6.0,2019-11-29,4.74
000090.XSHE,7.0,2019-12-31,4.98
000090.XSHE,8.0,2020-01-23,4.76
000090.XSHE,9.0,2020-02-28,4.45
000090.XSHE,10.0,2020-03-31,4.37
000090.XSHE,11.0,2020-04-30,6.01
000096.XSHE,0.0,2019-05-31,9.91
000096.XSHE,1.0,2019-06-28,9.58
000096.XSHE,2.0,2019-07-31,9.24
000096.XSHE,3.0,2019-08-30,9.8
000096.XSHE,4.0,2019-09-30,10.18
000096.XSHE,5.0,2019-10-31,9.88
000096.XSHE,6.0,2019-11-29,10.54
000096.XSHE,7.0,2019-12-31,11.4
000096.XSHE,8.0,2020-01-23,10.82
000096.XSHE,9.0,2020-02-28,10.35
000096.XSHE,10.0,2020-03-31,10.65
000096.XSHE,11.0,2020-04-30,10.78
000099.XSHE,0.0,2019-05-31,7.13
000099.XSHE,1.0,2019-06-28,7.12
